valueCategory,temporal,temporal_type,georegion,georegion_type,pathogen,type,subtype,testResult,testResult_type,value,prctPathogenType,prctPathogenSubtype,prctTypeSubtype,prctPathogen,lowerCiPathogen,upperCiPathogen,prctPathogenMean3w,prctSamples,dataComplete,defaultView
samples,2023-W44,week,CH,country,all,all,all,negative,pcr,28,NA,NA,NA,NA,NA,NA,NA,40.6,TRUE,FALSE
samples,2023-W44,week,CH,country,any,all,all,positive,pcr,41,NA,NA,NA,NA,NA,NA,NA,59.4,TRUE,FALSE
samples,2023-W44,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2023-W45,week,CH,country,sars-cov-2,all,all,positive,pcr,32,NA,NA,NA,40,30,51,35.1,NA,TRUE,TRUE
detections,2023-W45,week,CH,country,influenza,all,all,positive,pcr,0,NA,NA,NA,0,0,4.6,1.9,NA,TRUE,FALSE
detections,2023-W45,week,CH,country,adenovirus,all,all,positive,pcr,2,NA,NA,NA,2.5,0.7,8.7,1.2,NA,TRUE,FALSE
detections,2023-W45,week,CH,country,rhinovirus,all,all,positive,pcr,18,NA,NA,NA,22.5,14.7,32.8,20.9,NA,TRUE,FALSE
detections,2023-W45,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,0,NA,NA,NA,0,0,4.6,1.8,NA,TRUE,FALSE
detections,2023-W45,week,CH,country,other,all,all,positive,pcr,4,NA,NA,NA,5,2,12.2,4.9,NA,TRUE,FALSE
samples,2023-W45,week,CH,country,all,all,all,negative,pcr,25,NA,NA,NA,NA,NA,NA,NA,31.2,TRUE,FALSE
samples,2023-W45,week,CH,country,any,all,all,positive,pcr,55,NA,NA,NA,NA,NA,NA,NA,68.8,TRUE,FALSE
samples,2023-W45,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2023-W46,week,CH,country,sars-cov-2,all,all,positive,pcr,33,NA,NA,NA,32,23.8,41.6,38.4,NA,TRUE,TRUE
detections,2023-W46,week,CH,country,influenza,all,all,positive,pcr,3,NA,NA,NA,2.9,1,8.2,3.2,NA,TRUE,FALSE
detections,2023-W46,week,CH,country,adenovirus,all,all,positive,pcr,1,NA,NA,NA,1,0,5.3,2.8,NA,TRUE,FALSE
detections,2023-W46,week,CH,country,rhinovirus,all,all,positive,pcr,22,NA,NA,NA,21.4,14.5,30.2,20.1,NA,TRUE,FALSE
detections,2023-W46,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,4,NA,NA,NA,3.9,1.5,9.6,1.6,NA,TRUE,FALSE
detections,2023-W46,week,CH,country,other,all,all,positive,pcr,4,NA,NA,NA,3.9,1.5,9.6,3.9,NA,TRUE,FALSE
samples,2023-W46,week,CH,country,all,all,all,negative,pcr,42,NA,NA,NA,NA,NA,NA,NA,40.8,TRUE,FALSE
samples,2023-W46,week,CH,country,any,all,all,positive,pcr,61,NA,NA,NA,NA,NA,NA,NA,59.2,TRUE,FALSE
samples,2023-W46,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2023-W47,week,CH,country,sars-cov-2,all,all,positive,pcr,45,NA,NA,NA,43.3,34.2,52.9,39.6,NA,TRUE,TRUE
detections,2023-W47,week,CH,country,influenza,all,all,positive,pcr,7,NA,NA,NA,6.7,3.3,13.2,3.6,NA,TRUE,FALSE
detections,2023-W47,week,CH,country,adenovirus,all,all,positive,pcr,5,NA,NA,NA,4.8,2.1,10.8,1.9,NA,TRUE,FALSE
detections,2023-W47,week,CH,country,rhinovirus,all,all,positive,pcr,17,NA,NA,NA,16.3,10.5,24.6,16.9,NA,TRUE,FALSE
detections,2023-W47,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,1,NA,NA,NA,1,0,5.2,3.1,NA,TRUE,FALSE
detections,2023-W47,week,CH,country,other,all,all,positive,pcr,3,NA,NA,NA,2.9,1,8.1,4.4,NA,TRUE,FALSE
samples,2023-W47,week,CH,country,all,all,all,negative,pcr,35,NA,NA,NA,NA,NA,NA,NA,33.7,TRUE,FALSE
samples,2023-W47,week,CH,country,any,all,all,positive,pcr,69,NA,NA,NA,NA,NA,NA,NA,66.3,TRUE,FALSE
samples,2023-W47,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2023-W48,week,CH,country,sars-cov-2,all,all,positive,pcr,40,NA,NA,NA,43.5,33.8,53.7,43.5,NA,TRUE,TRUE
detections,2023-W48,week,CH,country,influenza,all,all,positive,pcr,1,NA,NA,NA,1.1,0.1,5.9,6.3,NA,TRUE,FALSE
detections,2023-W48,week,CH,country,adenovirus,all,all,positive,pcr,0,NA,NA,NA,0,0,4,2.5,NA,TRUE,FALSE
detections,2023-W48,week,CH,country,rhinovirus,all,all,positive,pcr,12,NA,NA,NA,13,7.6,21.4,12.9,NA,TRUE,FALSE
detections,2023-W48,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,4,NA,NA,NA,4.3,1.7,10.7,3.8,NA,TRUE,FALSE
detections,2023-W48,week,CH,country,other,all,all,positive,pcr,6,NA,NA,NA,6.5,3,13.5,4.8,NA,TRUE,FALSE
samples,2023-W48,week,CH,country,all,all,all,negative,pcr,34,NA,NA,NA,NA,NA,NA,NA,37,TRUE,FALSE
samples,2023-W48,week,CH,country,any,all,all,positive,pcr,58,NA,NA,NA,NA,NA,NA,NA,63,TRUE,FALSE
samples,2023-W48,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2023-W49,week,CH,country,sars-cov-2,all,all,positive,pcr,51,NA,NA,NA,43.6,34.9,52.6,43.6,NA,TRUE,TRUE
detections,2023-W49,week,CH,country,influenza,all,all,positive,pcr,13,NA,NA,NA,11.1,6.6,18.1,11.3,NA,TRUE,FALSE
detections,2023-W49,week,CH,country,adenovirus,all,all,positive,pcr,3,NA,NA,NA,2.6,0.9,7.3,0.9,NA,TRUE,FALSE
detections,2023-W49,week,CH,country,rhinovirus,all,all,positive,pcr,11,NA,NA,NA,9.4,5.3,16.1,10.4,NA,TRUE,FALSE
detections,2023-W49,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,7,NA,NA,NA,6,2.9,11.8,5.1,NA,TRUE,FALSE
detections,2023-W49,week,CH,country,other,all,all,positive,pcr,6,NA,NA,NA,5.1,2.4,10.7,4.9,NA,TRUE,FALSE
samples,2023-W49,week,CH,country,all,all,all,negative,pcr,36,NA,NA,NA,NA,NA,NA,NA,30.8,TRUE,FALSE
samples,2023-W49,week,CH,country,any,all,all,positive,pcr,81,NA,NA,NA,NA,NA,NA,NA,69.2,TRUE,FALSE
samples,2023-W49,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2023-W50,week,CH,country,sars-cov-2,all,all,positive,pcr,44,NA,NA,NA,43.6,34.3,53.3,38.6,NA,TRUE,TRUE
detections,2023-W50,week,CH,country,influenza,all,all,positive,pcr,22,NA,NA,NA,21.8,14.8,30.8,15.1,NA,TRUE,FALSE
detections,2023-W50,week,CH,country,adenovirus,all,all,positive,pcr,0,NA,NA,NA,0,0,3.7,1.3,NA,TRUE,FALSE
detections,2023-W50,week,CH,country,rhinovirus,all,all,positive,pcr,9,NA,NA,NA,8.9,4.8,16.1,9.4,NA,TRUE,FALSE
detections,2023-W50,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,5,NA,NA,NA,5,2.1,11.1,4.5,NA,TRUE,FALSE
detections,2023-W50,week,CH,country,other,all,all,positive,pcr,3,NA,NA,NA,3,1,8.4,6,NA,TRUE,FALSE
samples,2023-W50,week,CH,country,all,all,all,negative,pcr,27,NA,NA,NA,NA,NA,NA,NA,26.7,TRUE,FALSE
samples,2023-W50,week,CH,country,any,all,all,positive,pcr,74,NA,NA,NA,NA,NA,NA,NA,73.3,TRUE,FALSE
samples,2023-W50,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2023-W51,week,CH,country,sars-cov-2,all,all,positive,pcr,23,NA,NA,NA,28.7,20,39.5,30.4,NA,TRUE,TRUE
detections,2023-W51,week,CH,country,influenza,all,all,positive,pcr,10,NA,NA,NA,12.5,6.9,21.5,23.1,NA,TRUE,FALSE
detections,2023-W51,week,CH,country,adenovirus,all,all,positive,pcr,1,NA,NA,NA,1.2,0.1,6.7,1.3,NA,TRUE,FALSE
detections,2023-W51,week,CH,country,rhinovirus,all,all,positive,pcr,8,NA,NA,NA,10,5.2,18.5,7.2,NA,TRUE,FALSE
detections,2023-W51,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,2,NA,NA,NA,2.5,0.7,8.7,4.3,NA,TRUE,FALSE
detections,2023-W51,week,CH,country,other,all,all,positive,pcr,8,NA,NA,NA,10,5.2,18.5,4.3,NA,TRUE,FALSE
samples,2023-W51,week,CH,country,all,all,all,negative,pcr,32,NA,NA,NA,NA,NA,NA,NA,40,TRUE,FALSE
samples,2023-W51,week,CH,country,any,all,all,positive,pcr,48,NA,NA,NA,NA,NA,NA,NA,60,TRUE,FALSE
samples,2023-W51,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2023-W52,week,CH,country,sars-cov-2,all,all,positive,pcr,7,NA,NA,NA,18.9,9.5,34.2,20.2,NA,TRUE,TRUE
detections,2023-W52,week,CH,country,influenza,all,all,positive,pcr,13,NA,NA,NA,35.1,21.8,51.2,27.6,NA,TRUE,FALSE
detections,2023-W52,week,CH,country,adenovirus,all,all,positive,pcr,1,NA,NA,NA,2.7,0.1,13.8,1.9,NA,TRUE,FALSE
detections,2023-W52,week,CH,country,rhinovirus,all,all,positive,pcr,1,NA,NA,NA,2.7,0.1,13.8,7.3,NA,TRUE,FALSE
detections,2023-W52,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,2,NA,NA,NA,5.4,1.5,17.7,5.1,NA,TRUE,FALSE
detections,2023-W52,week,CH,country,other,all,all,positive,pcr,0,NA,NA,NA,0,0,9.4,6.4,NA,TRUE,FALSE
samples,2023-W52,week,CH,country,all,all,all,negative,pcr,14,NA,NA,NA,NA,NA,NA,NA,37.8,TRUE,FALSE
samples,2023-W52,week,CH,country,any,all,all,positive,pcr,23,NA,NA,NA,NA,NA,NA,NA,62.2,TRUE,FALSE
samples,2023-W52,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2024-W01,week,CH,country,sars-cov-2,all,all,positive,pcr,7,NA,NA,NA,13,6.4,24.4,16.8,NA,TRUE,TRUE
detections,2024-W01,week,CH,country,influenza,all,all,positive,pcr,19,NA,NA,NA,35.2,23.8,48.5,36.6,NA,TRUE,FALSE
detections,2024-W01,week,CH,country,adenovirus,all,all,positive,pcr,1,NA,NA,NA,1.9,0.1,9.8,1.5,NA,TRUE,FALSE
detections,2024-W01,week,CH,country,rhinovirus,all,all,positive,pcr,5,NA,NA,NA,9.3,4,19.9,6.3,NA,TRUE,FALSE
detections,2024-W01,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,4,NA,NA,NA,7.4,2.9,17.6,5.8,NA,TRUE,FALSE
detections,2024-W01,week,CH,country,other,all,all,positive,pcr,5,NA,NA,NA,9.3,4,19.9,5.8,NA,TRUE,FALSE
samples,2024-W01,week,CH,country,all,all,all,negative,pcr,16,NA,NA,NA,NA,NA,NA,NA,29.6,TRUE,FALSE
samples,2024-W01,week,CH,country,any,all,all,positive,pcr,38,NA,NA,NA,NA,NA,NA,NA,70.4,TRUE,FALSE
samples,2024-W01,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2024-W02,week,CH,country,sars-cov-2,all,all,positive,pcr,16,NA,NA,NA,18.6,11.8,28.1,17,NA,TRUE,TRUE
detections,2024-W02,week,CH,country,influenza,all,all,positive,pcr,34,NA,NA,NA,39.5,29.9,50.1,36.7,NA,TRUE,FALSE
detections,2024-W02,week,CH,country,adenovirus,all,all,positive,pcr,0,NA,NA,NA,0,0,4.3,1,NA,TRUE,FALSE
detections,2024-W02,week,CH,country,rhinovirus,all,all,positive,pcr,6,NA,NA,NA,7,3.2,14.4,5.4,NA,TRUE,FALSE
detections,2024-W02,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,4,NA,NA,NA,4.7,1.8,11.4,6.5,NA,TRUE,FALSE
detections,2024-W02,week,CH,country,other,all,all,positive,pcr,7,NA,NA,NA,8.1,4,15.9,7.4,NA,TRUE,FALSE
samples,2024-W02,week,CH,country,all,all,all,negative,pcr,26,NA,NA,NA,NA,NA,NA,NA,30.2,TRUE,FALSE
samples,2024-W02,week,CH,country,any,all,all,positive,pcr,60,NA,NA,NA,NA,NA,NA,NA,69.8,TRUE,FALSE
samples,2024-W02,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2024-W03,week,CH,country,sars-cov-2,all,all,positive,pcr,16,NA,NA,NA,19.5,12.4,29.4,15.4,NA,TRUE,TRUE
detections,2024-W03,week,CH,country,influenza,all,all,positive,pcr,29,NA,NA,NA,35.4,25.9,46.2,40.3,NA,TRUE,FALSE
detections,2024-W03,week,CH,country,adenovirus,all,all,positive,pcr,1,NA,NA,NA,1.2,0.1,6.6,0.4,NA,TRUE,FALSE
detections,2024-W03,week,CH,country,rhinovirus,all,all,positive,pcr,0,NA,NA,NA,0,0,4.5,3.7,NA,TRUE,FALSE
detections,2024-W03,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,6,NA,NA,NA,7.3,3.4,15.1,8.1,NA,TRUE,FALSE
detections,2024-W03,week,CH,country,other,all,all,positive,pcr,4,NA,NA,NA,4.9,1.9,11.9,8.4,NA,TRUE,FALSE
samples,2024-W03,week,CH,country,all,all,all,negative,pcr,31,NA,NA,NA,NA,NA,NA,NA,37.8,TRUE,FALSE
samples,2024-W03,week,CH,country,any,all,all,positive,pcr,51,NA,NA,NA,NA,NA,NA,NA,62.2,TRUE,FALSE
samples,2024-W03,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2024-W04,week,CH,country,sars-cov-2,all,all,positive,pcr,6,NA,NA,NA,8.1,3.8,16.6,10.3,NA,TRUE,TRUE
detections,2024-W04,week,CH,country,influenza,all,all,positive,pcr,34,NA,NA,NA,45.9,35.1,57.2,43.6,NA,TRUE,FALSE
detections,2024-W04,week,CH,country,adenovirus,all,all,positive,pcr,0,NA,NA,NA,0,0,4.9,0.4,NA,TRUE,FALSE
detections,2024-W04,week,CH,country,rhinovirus,all,all,positive,pcr,3,NA,NA,NA,4.1,1.4,11.3,3.9,NA,TRUE,FALSE
detections,2024-W04,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,9,NA,NA,NA,12.2,6.5,21.5,7.6,NA,TRUE,FALSE
detections,2024-W04,week,CH,country,other,all,all,positive,pcr,9,NA,NA,NA,12.2,6.5,21.5,9.4,NA,TRUE,FALSE
samples,2024-W04,week,CH,country,all,all,all,negative,pcr,19,NA,NA,NA,NA,NA,NA,NA,25.7,TRUE,FALSE
samples,2024-W04,week,CH,country,any,all,all,positive,pcr,55,NA,NA,NA,NA,NA,NA,NA,74.3,TRUE,FALSE
samples,2024-W04,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2024-W05,week,CH,country,sars-cov-2,all,all,positive,pcr,3,NA,NA,NA,3.3,1.1,9.2,6.4,NA,TRUE,TRUE
detections,2024-W05,week,CH,country,influenza,all,all,positive,pcr,45,NA,NA,NA,49.5,39.4,59.5,46.2,NA,TRUE,FALSE
detections,2024-W05,week,CH,country,adenovirus,all,all,positive,pcr,0,NA,NA,NA,0,0,4.1,0.5,NA,TRUE,FALSE
detections,2024-W05,week,CH,country,rhinovirus,all,all,positive,pcr,7,NA,NA,NA,7.7,3.8,15,6,NA,TRUE,FALSE
detections,2024-W05,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,3,NA,NA,NA,3.3,1.1,9.2,6.2,NA,TRUE,FALSE
detections,2024-W05,week,CH,country,other,all,all,positive,pcr,10,NA,NA,NA,11,6.1,19.1,12.3,NA,TRUE,FALSE
samples,2024-W05,week,CH,country,all,all,all,negative,pcr,30,NA,NA,NA,NA,NA,NA,NA,33,TRUE,FALSE
samples,2024-W05,week,CH,country,any,all,all,positive,pcr,61,NA,NA,NA,NA,NA,NA,NA,67,TRUE,FALSE
samples,2024-W05,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2024-W06,week,CH,country,sars-cov-2,all,all,positive,pcr,5,NA,NA,NA,7.7,3.3,16.8,4.2,NA,TRUE,TRUE
detections,2024-W06,week,CH,country,influenza,all,all,positive,pcr,28,NA,NA,NA,43.1,31.8,55.2,46.1,NA,TRUE,FALSE
detections,2024-W06,week,CH,country,adenovirus,all,all,positive,pcr,1,NA,NA,NA,1.5,0.1,8.2,1.1,NA,TRUE,FALSE
detections,2024-W06,week,CH,country,rhinovirus,all,all,positive,pcr,4,NA,NA,NA,6.2,2.4,14.8,5.8,NA,TRUE,FALSE
detections,2024-W06,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,2,NA,NA,NA,3.1,0.8,10.5,4.4,NA,TRUE,FALSE
detections,2024-W06,week,CH,country,other,all,all,positive,pcr,9,NA,NA,NA,13.8,7.5,24.3,12.8,NA,TRUE,FALSE
samples,2024-W06,week,CH,country,all,all,all,negative,pcr,22,NA,NA,NA,NA,NA,NA,NA,33.8,TRUE,FALSE
samples,2024-W06,week,CH,country,any,all,all,positive,pcr,43,NA,NA,NA,NA,NA,NA,NA,66.2,TRUE,FALSE
samples,2024-W06,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2024-W07,week,CH,country,sars-cov-2,all,all,positive,pcr,1,NA,NA,NA,1.7,0.1,9,4.3,NA,TRUE,TRUE
detections,2024-W07,week,CH,country,influenza,all,all,positive,pcr,27,NA,NA,NA,45.8,33.7,58.3,40.9,NA,TRUE,FALSE
detections,2024-W07,week,CH,country,adenovirus,all,all,positive,pcr,1,NA,NA,NA,1.7,0.1,9,2.2,NA,TRUE,FALSE
detections,2024-W07,week,CH,country,rhinovirus,all,all,positive,pcr,2,NA,NA,NA,3.4,0.9,11.5,6,NA,TRUE,FALSE
detections,2024-W07,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,4,NA,NA,NA,6.8,2.7,16.2,3.9,NA,TRUE,FALSE
detections,2024-W07,week,CH,country,other,all,all,positive,pcr,8,NA,NA,NA,13.6,7,24.5,14.8,NA,TRUE,FALSE
samples,2024-W07,week,CH,country,all,all,all,negative,pcr,19,NA,NA,NA,NA,NA,NA,NA,32.2,TRUE,FALSE
samples,2024-W07,week,CH,country,any,all,all,positive,pcr,40,NA,NA,NA,NA,NA,NA,NA,67.8,TRUE,FALSE
samples,2024-W07,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2024-W08,week,CH,country,sars-cov-2,all,all,positive,pcr,2,NA,NA,NA,3.4,0.9,11.5,2.8,NA,TRUE,TRUE
detections,2024-W08,week,CH,country,influenza,all,all,positive,pcr,20,NA,NA,NA,33.9,23.1,46.6,33.5,NA,TRUE,FALSE
detections,2024-W08,week,CH,country,adenovirus,all,all,positive,pcr,2,NA,NA,NA,3.4,0.9,11.5,3.4,NA,TRUE,FALSE
detections,2024-W08,week,CH,country,rhinovirus,all,all,positive,pcr,5,NA,NA,NA,8.5,3.7,18.4,5.7,NA,TRUE,FALSE
detections,2024-W08,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,1,NA,NA,NA,1.7,0.1,9,3.4,NA,TRUE,FALSE
detections,2024-W08,week,CH,country,other,all,all,positive,pcr,10,NA,NA,NA,16.9,9.5,28.5,15.3,NA,TRUE,FALSE
samples,2024-W08,week,CH,country,all,all,all,negative,pcr,26,NA,NA,NA,NA,NA,NA,NA,44.1,TRUE,FALSE
samples,2024-W08,week,CH,country,any,all,all,positive,pcr,33,NA,NA,NA,NA,NA,NA,NA,55.9,TRUE,FALSE
samples,2024-W08,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2024-W09,week,CH,country,sars-cov-2,all,all,positive,pcr,2,NA,NA,NA,3.4,1,11.7,2.9,NA,TRUE,TRUE
detections,2024-W09,week,CH,country,influenza,all,all,positive,pcr,12,NA,NA,NA,20.7,12.3,32.8,27.1,NA,TRUE,FALSE
detections,2024-W09,week,CH,country,adenovirus,all,all,positive,pcr,3,NA,NA,NA,5.2,1.8,14.1,5.2,NA,TRUE,FALSE
detections,2024-W09,week,CH,country,rhinovirus,all,all,positive,pcr,3,NA,NA,NA,5.2,1.8,14.1,7.5,NA,TRUE,FALSE
detections,2024-W09,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,1,NA,NA,NA,1.7,0.1,9.1,2.9,NA,TRUE,FALSE
detections,2024-W09,week,CH,country,other,all,all,positive,pcr,9,NA,NA,NA,15.5,8.4,26.9,17.3,NA,TRUE,FALSE
samples,2024-W09,week,CH,country,all,all,all,negative,pcr,31,NA,NA,NA,NA,NA,NA,NA,53.4,TRUE,FALSE
samples,2024-W09,week,CH,country,any,all,all,positive,pcr,27,NA,NA,NA,NA,NA,NA,NA,46.6,TRUE,FALSE
samples,2024-W09,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2024-W10,week,CH,country,sars-cov-2,all,all,positive,pcr,1,NA,NA,NA,1.8,0.1,9.4,3.1,NA,TRUE,TRUE
detections,2024-W10,week,CH,country,influenza,all,all,positive,pcr,15,NA,NA,NA,26.8,17,39.6,17.8,NA,TRUE,FALSE
detections,2024-W10,week,CH,country,adenovirus,all,all,positive,pcr,4,NA,NA,NA,7.1,2.8,17,4.8,NA,TRUE,FALSE
detections,2024-W10,week,CH,country,rhinovirus,all,all,positive,pcr,5,NA,NA,NA,8.9,3.9,19.3,10.7,NA,TRUE,FALSE
detections,2024-W10,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,3,NA,NA,NA,5.4,1.8,14.6,3.7,NA,TRUE,FALSE
detections,2024-W10,week,CH,country,other,all,all,positive,pcr,11,NA,NA,NA,19.6,11.3,31.8,21,NA,TRUE,FALSE
samples,2024-W10,week,CH,country,all,all,all,negative,pcr,22,NA,NA,NA,NA,NA,NA,NA,39.3,TRUE,FALSE
samples,2024-W10,week,CH,country,any,all,all,positive,pcr,34,NA,NA,NA,NA,NA,NA,NA,60.7,TRUE,FALSE
samples,2024-W10,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2024-W11,week,CH,country,sars-cov-2,all,all,positive,pcr,2,NA,NA,NA,4,1.1,13.5,3.6,NA,TRUE,TRUE
detections,2024-W11,week,CH,country,influenza,all,all,positive,pcr,3,NA,NA,NA,6,2.1,16.2,13.5,NA,TRUE,FALSE
detections,2024-W11,week,CH,country,adenovirus,all,all,positive,pcr,1,NA,NA,NA,2,0.1,10.5,3.9,NA,TRUE,FALSE
detections,2024-W11,week,CH,country,rhinovirus,all,all,positive,pcr,9,NA,NA,NA,18,9.8,30.8,17.5,NA,TRUE,FALSE
detections,2024-W11,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,2,NA,NA,NA,4,1.1,13.5,3.1,NA,TRUE,FALSE
detections,2024-W11,week,CH,country,other,all,all,positive,pcr,14,NA,NA,NA,28,17.5,41.7,22.7,NA,TRUE,FALSE
samples,2024-W11,week,CH,country,all,all,all,negative,pcr,23,NA,NA,NA,NA,NA,NA,NA,46,TRUE,FALSE
samples,2024-W11,week,CH,country,any,all,all,positive,pcr,27,NA,NA,NA,NA,NA,NA,NA,54,TRUE,FALSE
samples,2024-W11,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2024-W12,week,CH,country,sars-cov-2,all,all,positive,pcr,2,NA,NA,NA,5.1,1.4,16.9,4.2,NA,TRUE,TRUE
detections,2024-W12,week,CH,country,influenza,all,all,positive,pcr,3,NA,NA,NA,7.7,2.7,20.3,5.7,NA,TRUE,FALSE
detections,2024-W12,week,CH,country,adenovirus,all,all,positive,pcr,1,NA,NA,NA,2.6,0.1,13.2,5,NA,TRUE,FALSE
detections,2024-W12,week,CH,country,rhinovirus,all,all,positive,pcr,10,NA,NA,NA,25.6,14.6,41.1,19.1,NA,TRUE,FALSE
detections,2024-W12,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,0,NA,NA,NA,0,0,9,3.6,NA,TRUE,FALSE
detections,2024-W12,week,CH,country,other,all,all,positive,pcr,8,NA,NA,NA,20.5,10.8,35.5,21.9,NA,TRUE,FALSE
samples,2024-W12,week,CH,country,all,all,all,negative,pcr,17,NA,NA,NA,NA,NA,NA,NA,43.6,TRUE,FALSE
samples,2024-W12,week,CH,country,any,all,all,positive,pcr,22,NA,NA,NA,NA,NA,NA,NA,56.4,TRUE,FALSE
samples,2024-W12,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2024-W13,week,CH,country,sars-cov-2,all,all,positive,pcr,1,NA,NA,NA,3.4,0.2,17.2,2.8,NA,TRUE,TRUE
detections,2024-W13,week,CH,country,influenza,all,all,positive,pcr,1,NA,NA,NA,3.4,0.2,17.2,5.2,NA,TRUE,FALSE
detections,2024-W13,week,CH,country,adenovirus,all,all,positive,pcr,3,NA,NA,NA,10.3,3.6,26.4,8,NA,TRUE,FALSE
detections,2024-W13,week,CH,country,rhinovirus,all,all,positive,pcr,4,NA,NA,NA,13.8,5.5,30.6,22,NA,TRUE,FALSE
detections,2024-W13,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,2,NA,NA,NA,6.9,1.9,22,2.3,NA,TRUE,FALSE
detections,2024-W13,week,CH,country,other,all,all,positive,pcr,5,NA,NA,NA,17.2,7.6,34.5,20.7,NA,TRUE,FALSE
samples,2024-W13,week,CH,country,all,all,all,negative,pcr,13,NA,NA,NA,NA,NA,NA,NA,44.8,TRUE,FALSE
samples,2024-W13,week,CH,country,any,all,all,positive,pcr,16,NA,NA,NA,NA,NA,NA,NA,55.2,TRUE,FALSE
samples,2024-W13,week,CH,country,all,all,all,unknown,pcr,0,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE
detections,2024-W14,week,CH,country,sars-cov-2,all,all,positive,pcr,0,NA,NA,NA,0,0,7.9,1.1,NA,TRUE,TRUE
detections,2024-W14,week,CH,country,influenza,all,all,positive,pcr,2,NA,NA,NA,4.4,1.2,14.8,4.1,NA,TRUE,FALSE
detections,2024-W14,week,CH,country,adenovirus,all,all,positive,pcr,5,NA,NA,NA,11.1,4.8,23.5,7.1,NA,TRUE,FALSE
detections,2024-W14,week,CH,country,rhinovirus,all,all,positive,pcr,12,NA,NA,NA,26.7,16,41,18,NA,TRUE,FALSE
detections,2024-W14,week,CH,country,respiratory_syncytial_virus,all,all,positive,pcr,0,NA,NA,NA,0,0,7.9,2.3,NA,TRUE,FALSE
