valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,popExtrapolation,totalConsultationsExtrapolation,incValue,prctConsultations,prct,trend,dataComplete
consultations,2024-W15,week,CH,country,all,agegroup_ili_ari,male,2692.2,97989,5039.3,60.21,1.17,60.6,falling,TRUE
consultations,2024-W16,week,CH,country,all,agegroup_ili_ari,female,2607.1,114693.5,6045.7,57.54,1.09,54.7,stagnant,TRUE
consultations,2024-W16,week,CH,country,all,agegroup_ili_ari,male,2161.5,113769.6,5528.3,48.34,0.99,45.3,falling,TRUE
consultations,2024-W17,week,CH,country,all,agegroup_ili_ari,female,2896.1,107955.1,5978.4,63.92,1.15,51.2,rising,TRUE
consultations,2024-W17,week,CH,country,all,agegroup_ili_ari,male,2758,107008,5494.6,61.68,1.2,48.8,stagnant,TRUE
consultations,2024-W18,week,CH,country,all,agegroup_ili_ari,female,2519.6,100709.7,5554.8,55.61,1.01,60.3,stagnant,TRUE
consultations,2024-W18,week,CH,country,all,agegroup_ili_ari,male,1657.1,99831,5120.2,37.06,0.72,39.7,falling,TRUE
consultations,2024-W19,week,CH,country,all,agegroup_ili_ari,female,3064.7,82792.8,4857.2,67.64,1.15,55.6,stagnant,TRUE
consultations,2024-W19,week,CH,country,all,agegroup_ili_ari,male,2449.9,82135,4458.8,54.79,1.01,44.4,stagnant,TRUE
consultations,2024-W20,week,CH,country,all,agegroup_ili_ari,female,1898.9,107360.3,6334,41.91,0.71,51.2,falling,TRUE
consultations,2024-W20,week,CH,country,all,agegroup_ili_ari,male,1806.4,106443.7,5799,40.4,0.74,48.8,stagnant,TRUE
consultations,2024-W21,week,CH,country,all,agegroup_ili_ari,female,1834.6,96313,5387.4,40.49,0.72,51.4,stagnant,TRUE
consultations,2024-W21,week,CH,country,all,agegroup_ili_ari,male,1734.5,95397.3,4937.6,38.79,0.75,48.6,stagnant,TRUE
consultations,2024-W22,week,CH,country,all,agegroup_ili_ari,female,2132.7,101978.8,5849.5,47.07,0.82,55.9,rising,TRUE
consultations,2024-W22,week,CH,country,all,agegroup_ili_ari,male,1683.5,100922.4,5357.5,37.65,0.71,44.1,stagnant,TRUE
consultations,2024-W23,week,CH,country,all,agegroup_ili_ari,female,2617.9,107312.8,6390.4,57.78,0.97,53.1,rising,TRUE
consultations,2024-W23,week,CH,country,all,agegroup_ili_ari,male,2311.3,106400.6,5870.6,51.69,0.94,46.9,rising,TRUE
consultations,2024-W24,week,CH,country,all,agegroup_ili_ari,female,2610.2,107627.9,6324.9,57.61,0.98,53.6,stagnant,TRUE
consultations,2024-W24,week,CH,country,all,agegroup_ili_ari,male,2263.4,106668.7,5789.1,50.62,0.93,46.4,stagnant,TRUE
consultations,2024-W25,week,CH,country,all,agegroup_ili_ari,female,2366.5,99560.2,5889,52.23,0.88,50.1,stagnant,TRUE
consultations,2024-W25,week,CH,country,all,agegroup_ili_ari,male,2359.1,98555.9,5367,52.76,0.97,49.9,stagnant,TRUE
consultations,2024-W26,week,CH,country,all,agegroup_ili_ari,female,1700.9,103883.9,6184.9,37.54,0.63,53.5,falling,TRUE
consultations,2024-W26,week,CH,country,all,agegroup_ili_ari,male,1476.9,102941.6,5664.1,33.03,0.6,46.5,falling,TRUE
consultations,2024-W27,week,CH,country,all,agegroup_ili_ari,female,1740.3,98924.3,5676.5,38.41,0.67,53.6,stagnant,TRUE
consultations,2024-W27,week,CH,country,all,agegroup_ili_ari,male,1504.6,98073,5178.5,33.65,0.64,46.4,stagnant,TRUE
consultations,2024-W28,week,CH,country,all,agegroup_ili_ari,female,1739,104218.4,5395.8,38.38,0.74,54.2,stagnant,TRUE
consultations,2024-W28,week,CH,country,all,agegroup_ili_ari,male,1469.7,103426.8,4923.2,32.87,0.69,45.8,stagnant,TRUE
consultations,2024-W29,week,CH,country,all,agegroup_ili_ari,female,2004,104012.9,4789.5,44.23,0.96,63.1,rising,TRUE
consultations,2024-W29,week,CH,country,all,agegroup_ili_ari,male,1171.1,103081.3,4351.5,26.19,0.62,36.9,falling,TRUE
consultations,2024-W30,week,CH,country,all,agegroup_ili_ari,female,1632,108285.1,4200.6,36.02,0.93,54.4,stagnant,TRUE
consultations,2024-W30,week,CH,country,all,agegroup_ili_ari,male,1366.5,107968.6,3850.4,30.56,0.86,45.6,stagnant,TRUE
consultations,2024-W31,week,CH,country,all,agegroup_ili_ari,female,1372.4,89131,2926.6,30.29,0.92,58.8,falling,TRUE
consultations,2024-W31,week,CH,country,all,agegroup_ili_ari,male,960,88508.9,2672.4,21.47,0.71,41.2,falling,TRUE
consultations,2024-W32,week,CH,country,all,agegroup_ili_ari,female,1277.3,106403.8,4620.6,28.19,0.65,47,stagnant,TRUE
consultations,2024-W32,week,CH,country,all,agegroup_ili_ari,male,1438.4,105691.5,4215.4,32.17,0.81,53,stagnant,TRUE
consultations,2024-W33,week,CH,country,all,agegroup_ili_ari,female,2152.6,109445.5,5436.2,47.51,0.96,64.3,rising,TRUE
consultations,2024-W33,week,CH,country,all,agegroup_ili_ari,male,1193.4,108641.7,4954.8,26.69,0.59,35.7,stagnant,TRUE
consultations,2024-W34,week,CH,country,all,agegroup_ili_ari,female,2639.7,106428.2,6076.6,58.26,1.02,60.9,rising,TRUE
consultations,2024-W34,week,CH,country,all,agegroup_ili_ari,male,1692.9,105651.4,5548.4,37.86,0.72,39.1,rising,TRUE
consultations,2024-W35,week,CH,country,all,agegroup_ili_ari,female,2837.7,103790.2,6007.8,62.63,1.08,52.6,stagnant,TRUE
consultations,2024-W35,week,CH,country,all,agegroup_ili_ari,male,2561.7,102991.2,5489.2,57.29,1.07,47.4,rising,TRUE
consultations,2024-W36,week,CH,country,all,agegroup_ili_ari,female,1916.6,111114.5,6252.6,42.3,0.75,52.9,falling,TRUE
consultations,2024-W36,week,CH,country,all,agegroup_ili_ari,male,1703.6,110232.4,5692.4,38.1,0.74,47.1,stagnant,TRUE
consultations,2024-W37,week,CH,country,all,agegroup_ili_ari,female,3458,107445.3,6258.5,76.32,1.31,54.8,rising,TRUE
consultations,2024-W37,week,CH,country,all,agegroup_ili_ari,male,2854.1,106525.3,5718.5,63.83,1.19,45.2,rising,TRUE
consultations,2024-W38,week,CH,country,all,agegroup_ili_ari,female,3258.2,104291.3,6044.1,71.91,1.24,54,stagnant,TRUE
consultations,2024-W38,week,CH,country,all,agegroup_ili_ari,male,2772.7,103215.2,5467.9,62.01,1.17,46,stagnant,TRUE
consultations,2024-W39,week,CH,country,all,agegroup_ili_ari,female,3716.7,103621.5,6046.4,82.03,1.41,53.3,stagnant,TRUE
consultations,2024-W39,week,CH,country,all,agegroup_ili_ari,male,3261,102841.2,5494.6,72.93,1.36,46.7,rising,TRUE
consultations,2024-W40,week,CH,country,all,agegroup_ili_ari,female,4977.6,101037.2,5310.3,109.86,2.09,52.8,rising,TRUE
consultations,2024-W40,week,CH,country,all,agegroup_ili_ari,male,4454.8,100372.8,4831.7,99.63,2.07,47.2,rising,TRUE
consultations,2024-W41,week,CH,country,all,agegroup_ili_ari,female,5168.8,101680.1,4671.9,114.08,2.48,53.8,stagnant,TRUE
consultations,2024-W41,week,CH,country,all,agegroup_ili_ari,male,4436.1,100796.4,4286.1,99.21,2.33,46.2,stagnant,TRUE
consultations,2024-W42,week,CH,country,all,agegroup_ili_ari,female,5010.7,98561.2,5238.2,110.59,2.08,55.5,stagnant,TRUE
consultations,2024-W42,week,CH,country,all,agegroup_ili_ari,male,4023.8,97791.4,4815.8,89.99,1.83,44.5,stagnant,TRUE
consultations,2024-W43,week,CH,country,all,agegroup_ili_ari,female,5964,94962.3,5841.1,131.63,2.14,52.5,rising,TRUE
consultations,2024-W43,week,CH,country,all,agegroup_ili_ari,male,5405.5,94304.2,5311.9,120.89,2.15,47.5,rising,TRUE
consultations,2024-W44,week,CH,country,all,agegroup_ili_ari,female,5153.4,100230.5,6018.1,113.74,1.89,52.1,stagnant,TRUE
consultations,2024-W44,week,CH,country,all,agegroup_ili_ari,male,4733.9,99175.4,5446.9,105.87,1.93,47.9,stagnant,TRUE
consultations,2024-W45,week,CH,country,all,agegroup_ili_ari,female,5600.2,101943,6546.1,123.6,1.92,48.7,stagnant,TRUE
consultations,2024-W45,week,CH,country,all,agegroup_ili_ari,male,5888.4,100992.6,5935.9,131.69,2.24,51.3,stagnant,TRUE
consultations,2024-W46,week,CH,country,all,agegroup_ili_ari,female,7225.4,100333,6480.2,159.47,2.47,57.7,rising,TRUE
consultations,2024-W46,week,CH,country,all,agegroup_ili_ari,male,5305.3,99449.7,5904.8,118.65,2,42.3,stagnant,TRUE
consultations,2024-W47,week,CH,country,all,agegroup_ili_ari,female,6371.8,105244,6705.6,140.63,2.21,50.4,stagnant,TRUE
consultations,2024-W47,week,CH,country,all,agegroup_ili_ari,male,6259.1,104303.3,6107.4,139.98,2.39,49.6,stagnant,TRUE
consultations,2024-W48,week,CH,country,all,agegroup_ili_ari,female,5650.5,101033.6,6372.4,124.71,1.98,51.5,falling,TRUE
consultations,2024-W48,week,CH,country,all,agegroup_ili_ari,male,5324.5,99932.6,5790.6,119.08,2.06,48.5,stagnant,TRUE
consultations,2024-W49,week,CH,country,all,agegroup_ili_ari,female,6616.4,99293.7,6354.7,146.03,2.28,55,stagnant,TRUE
consultations,2024-W49,week,CH,country,all,agegroup_ili_ari,male,5414,98284.5,5786.3,121.08,2.06,45,stagnant,TRUE
consultations,2024-W50,week,CH,country,all,agegroup_ili_ari,female,6991.6,96560,6420.2,154.31,2.32,55.2,stagnant,TRUE
consultations,2024-W50,week,CH,country,all,agegroup_ili_ari,male,5664.8,95505.1,5835.8,126.69,2.07,44.8,stagnant,TRUE
consultations,2024-W51,week,CH,country,all,agegroup_ili_ari,female,9317.3,79265.6,5250.9,205.64,3.1,57.9,rising,TRUE
consultations,2024-W51,week,CH,country,all,agegroup_ili_ari,male,6769.7,78598,4794.1,151.4,2.48,42.1,rising,TRUE
consultations,2020-W10,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W11,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W12,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W13,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W14,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W15,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W16,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W17,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W18,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W19,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W20,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W21,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W22,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W23,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W24,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W25,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W26,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W27,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W28,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W29,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W30,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W31,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W32,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W33,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W34,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W35,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W36,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W37,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W38,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W39,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W40,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W41,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W42,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W43,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W44,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W45,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W46,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W47,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W48,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W49,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W50,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W51,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W52,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2020-W53,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W01,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W02,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W03,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W04,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W05,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W06,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W07,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W08,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W09,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W10,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W11,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W12,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W13,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W14,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W15,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W16,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W17,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W18,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W19,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W20,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W21,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W22,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W23,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W24,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W25,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W26,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W27,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W28,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W29,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W30,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W31,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W32,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W33,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W34,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W35,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W36,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W37,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W38,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W39,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W40,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W41,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W42,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W43,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W44,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W45,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W46,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W47,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W48,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W49,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W50,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W51,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2021-W52,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W01,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W02,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W03,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W04,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W05,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W06,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W07,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W08,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W09,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W10,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W11,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W12,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W13,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W14,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W15,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W16,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W17,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W18,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W19,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W20,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W21,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W22,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W23,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W24,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W25,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W26,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W27,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W28,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W29,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W30,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W31,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W32,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W33,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2022-W34,week,CH,country,all,agegroup_ili_ari,unknown,NA,NA,NA,NA,NA,NA,NA,TRUE
